accl_x,ag_x_max,ag_x_mean,RMS_ag_x,ag_x_min,FFT_g_x,FFT_ag_y,FFT_g_z,E_ag_x,E_ag_z,th_x,SVM_a,FFT_ag_x,IQR_g_z,accl_z,th_z,FFT_g_y,accl_y,th_y,RMS_ag_y,ag_y_mean,ag_y_max,ag_y_min,CM_a,SMA_a,STD_g_y,VAR_g_y,ag_z_min,RMS_ag_z,g_x_max,ag_z_max,ag_z_mean,CM_g,MAD_g_y,VAR_g_x,VAR_ag_y,IQR_g_x,IQR_ag_x,IQR_g_y,g_z_max,MAD_g_z,VAR_ag_x,MAD_ag_y,g_y_max,g_z_mean,STD_ag_y,g_x_min,STD_g_z,STD_g_x,IQR_ag_y,VAR_g_z,g_x_mean,MAD_g_x,MAD_ag_x,E_ag_y,E_g_x,STD_ag_x,RMS_g_x,SVM_g,RMS_g_z,g_z_min,g_y_min,E_g_z,FFT_ag_z,RMS_g_y,SMA_g,IQR_ag_z,g_y_mean,STD_ag_z,MAD_ag_z,E_g_y,jerk_z,VAR_ag_z,jerk_x,jerk_y
0.0,-0.883,-0.888,0.888,-0.893,0.048,0.003,0.008,7.889,1.636,2.66,1.003,0.005,0.006,0.0,1.987,-0.062,0.0,1.342,0.228,0.228,0.232,0.225,0.434,1.521,0.012,0.0,-0.411,0.404,0.0,-0.396,-0.404,0.018,0.011,0.0,0.0,0.012,0.003,0.015,0.0,0.005,0.0,0.002,0.028,-0.013,0.003,-0.027,0.007,0.009,0.004,0.0,-0.016,0.008,0.002,0.519,0.004,0.003,0.019,0.034,0.015,-0.023,-0.01,0.002,0.001,0.021,0.048,0.007,0.016,0.005,0.004,0.004,0.0,0.0,0.0,-0.0
0.0,-0.882,-0.886,0.886,-0.891,-0.016,0.007,-0.014,7.857,1.66,2.656,1.002,0.002,0.007,0.0,1.989,-0.056,0.0,1.34,0.229,0.229,0.231,0.226,0.436,1.523,0.011,0.0,-0.413,0.407,-0.008,-0.403,-0.407,0.013,0.008,0.0,0.0,0.006,0.003,0.01,-0.01,0.004,0.0,0.001,0.04,-0.016,0.002,-0.022,0.004,0.004,0.002,0.0,-0.015,0.003,0.002,0.524,0.002,0.003,0.016,0.027,0.017,-0.023,-0.001,0.003,-0.003,0.017,0.045,0.006,0.013,0.003,0.003,0.003,0.0,0.0,-0.0,-0.0
0.0,-0.881,-0.886,0.886,-0.89,0.004,-0.004,0.009,7.854,1.654,2.656,1.002,-0.009,0.003,0.0,1.989,0.003,0.0,1.338,0.232,0.232,0.234,0.231,0.437,1.525,0.006,0.0,-0.409,0.407,-0.002,-0.403,-0.407,0.014,0.004,0.0,0.0,0.006,0.002,0.006,-0.009,0.003,0.0,0.001,0.024,-0.016,0.001,-0.018,0.003,0.005,0.001,0.0,-0.013,0.004,0.002,0.537,0.002,0.002,0.014,0.026,0.017,-0.022,0.001,0.003,0.008,0.014,0.042,0.002,0.013,0.002,0.001,0.002,0.0,0.0,-0.0,0.0
-0.0,-0.883,-0.887,0.887,-0.89,-0.017,-0.006,-0.001,7.859,1.652,2.657,1.002,0.002,0.005,-0.0,1.989,-0.022,-0.0,1.34,0.229,0.229,0.232,0.227,0.436,1.522,0.006,0.0,-0.41,0.406,-0.005,-0.399,-0.406,0.015,0.004,0.0,0.0,0.012,0.003,0.003,-0.014,0.003,0.0,0.001,0.019,-0.019,0.002,-0.02,0.003,0.006,0.003,0.0,-0.013,0.006,0.002,0.526,0.002,0.002,0.014,0.028,0.019,-0.022,-0.004,0.004,-0.01,0.013,0.044,0.002,0.011,0.003,0.002,0.002,-0.0,0.0,-0.0,-0.0
0.0,-0.881,-0.887,0.887,-0.894,0.002,0.002,0.002,7.862,1.657,2.657,1.002,-0.012,0.005,0.0,1.989,0.021,-0.0,1.342,0.227,0.227,0.23,0.224,0.434,1.521,0.009,0.0,-0.413,0.407,-0.003,-0.402,-0.407,0.015,0.007,0.0,0.0,0.005,0.004,0.008,-0.016,0.003,0.0,0.001,0.035,-0.02,0.001,-0.027,0.004,0.006,0.001,0.0,-0.014,0.005,0.003,0.517,0.002,0.004,0.016,0.03,0.02,-0.026,0.009,0.004,0.014,0.02,0.053,0.005,0.018,0.004,0.003,0.004,0.0,0.0,-0.0,0.0
0.0,-0.878,-0.883,0.883,-0.888,-0.006,-0.004,0.015,7.804,1.707,2.651,1.002,0.003,0.006,0.0,1.996,0.004,-0.0,1.34,0.229,0.229,0.23,0.226,0.437,1.526,0.003,0.0,-0.419,0.413,-0.011,-0.406,-0.413,0.014,0.002,0.0,0.0,0.002,0.003,0.003,-0.011,0.003,0.0,0.001,0.02,-0.017,0.001,-0.018,0.004,0.002,0.001,0.0,-0.014,0.002,0.002,0.524,0.002,0.003,0.014,0.026,0.017,-0.023,0.012,0.003,-0.009,0.015,0.046,0.004,0.015,0.003,0.003,0.002,-0.0,0.0,0.0,0.0
0.0,-0.879,-0.883,0.883,-0.886,-0.011,0.005,0.015,7.799,1.72,2.65,1.002,-0.004,0.005,0.0,1.997,-0.026,-0.0,1.342,0.227,0.227,0.229,0.225,0.436,1.525,0.008,0.0,-0.422,0.415,-0.006,-0.41,-0.415,0.014,0.005,0.0,0.0,0.004,0.002,0.004,-0.013,0.003,0.0,0.001,0.035,-0.018,0.001,-0.018,0.003,0.003,0.002,0.0,-0.012,0.003,0.001,0.514,0.002,0.002,0.013,0.026,0.018,-0.023,0.006,0.003,0.012,0.016,0.044,0.004,0.014,0.003,0.002,0.003,0.0,0.0,-0.0,0.0
0.0,-0.88,-0.882,0.882,-0.886,-0.015,-0.004,-0.008,7.786,1.732,2.648,1.002,-0.002,0.004,0.0,2.0,0.039,0.0,1.342,0.227,0.227,0.229,0.226,0.437,1.526,0.007,0.0,-0.42,0.416,-0.01,-0.411,-0.416,0.012,0.006,0.0,0.0,0.003,0.004,0.008,-0.012,0.002,0.0,0.001,0.03,-0.016,0.001,-0.023,0.003,0.003,0.002,0.0,-0.015,0.003,0.002,0.516,0.002,0.002,0.015,0.022,0.016,-0.022,0.006,0.003,-0.004,0.015,0.044,0.001,0.014,0.002,0.001,0.002,0.0,0.0,-0.0,0.0
0.0,-0.874,-0.881,0.881,-0.884,0.015,-0.004,0.018,7.763,1.746,2.647,1.002,0.003,0.004,0.0,2.0,-0.021,-0.0,1.34,0.229,0.229,0.23,0.228,0.438,1.528,0.007,0.0,-0.424,0.418,-0.007,-0.413,-0.418,0.013,0.006,0.0,0.0,0.007,0.003,0.011,-0.008,0.003,0.0,0.001,0.029,-0.015,0.001,-0.021,0.004,0.004,0.002,0.0,-0.013,0.004,0.002,0.524,0.002,0.003,0.014,0.025,0.016,-0.02,0.003,0.002,-0.006,0.015,0.042,0.002,0.013,0.003,0.002,0.002,0.0,0.0,-0.0,0.0
-0.0,-0.88,-0.883,0.883,-0.885,0.01,0.008,0.011,7.799,1.719,2.65,1.002,-0.004,0.004,-0.0,1.997,-0.042,0.0,1.34,0.229,0.229,0.231,0.225,0.438,1.527,0.009,0.0,-0.419,0.415,-0.01,-0.412,-0.415,0.014,0.006,0.0,0.0,0.008,0.001,0.005,-0.008,0.003,0.0,0.001,0.032,-0.016,0.002,-0.028,0.003,0.006,0.002,0.0,-0.017,0.005,0.001,0.524,0.003,0.002,0.019,0.027,0.016,-0.02,-0.004,0.003,0.008,0.012,0.042,0.002,0.009,0.002,0.002,0.002,0.0,0.0,-0.0,0.0
0.0,-0.878,-0.884,0.884,-0.886,-0.002,-0.0,0.024,7.816,1.676,2.652,1.002,0.001,0.004,-0.0,1.992,0.008,0.0,1.336,0.233,0.233,0.235,0.23,0.439,1.527,0.005,0.0,-0.414,0.409,-0.011,-0.405,-0.409,0.013,0.004,0.0,0.0,0.002,0.001,0.008,-0.007,0.003,0.0,0.001,0.015,-0.016,0.001,-0.017,0.004,0.002,0.001,0.0,-0.014,0.002,0.001,0.544,0.002,0.002,0.015,0.024,0.016,-0.022,0.002,0.003,0.001,0.009,0.038,0.001,0.008,0.002,0.001,0.001,0.0,0.0,-0.0,0.0
0.0,-0.881,-0.89,0.89,-0.901,0.062,-0.016,0.024,7.925,1.546,2.667,1.001,0.008,0.011,0.0,1.972,0.016,-0.0,1.332,0.237,0.237,0.241,0.23,0.436,1.52,0.004,0.0,-0.409,0.393,-0.003,-0.38,-0.393,0.02,0.004,0.0,0.0,0.014,0.007,0.008,-0.003,0.006,0.0,0.003,-0.013,-0.017,0.004,-0.036,0.007,0.01,0.006,0.0,-0.022,0.008,0.005,0.56,0.006,0.006,0.024,0.035,0.018,-0.025,-0.025,0.003,-0.032,0.019,0.057,0.021,-0.019,0.011,0.01,0.004,0.0,0.0,0.0,0.0
-0.0,-0.863,-0.899,0.899,-0.914,0.061,-0.071,0.071,8.081,1.349,2.689,1.004,0.051,0.025,0.0,1.945,-0.066,0.0,1.326,0.242,0.241,0.262,0.217,0.43,1.507,0.048,0.002,-0.397,0.367,0.025,-0.349,-0.367,0.013,0.036,0.001,0.0,0.044,0.018,0.043,0.011,0.015,0.0,0.011,0.116,-0.018,0.013,-0.067,0.018,0.028,0.016,0.0,-0.023,0.024,0.012,0.584,0.013,0.015,0.036,0.056,0.026,-0.048,-0.056,0.007,-0.081,0.049,0.083,0.016,0.01,0.014,0.011,0.024,0.0,0.0,0.0,-0.0
0.0,-0.876,-0.898,0.898,-0.918,0.008,-0.039,0.0,8.066,1.414,2.686,1.002,-0.001,0.026,0.0,1.949,-0.007,0.0,1.33,0.238,0.238,0.25,0.221,0.43,1.511,0.029,0.001,-0.399,0.376,0.042,-0.352,-0.376,0.022,0.023,0.001,0.0,0.039,0.022,0.043,0.005,0.015,0.0,0.007,0.067,-0.021,0.009,-0.05,0.018,0.026,0.011,0.0,0.001,0.022,0.012,0.565,0.007,0.013,0.026,0.046,0.028,-0.055,-0.034,0.008,-0.028,0.038,0.077,0.022,0.024,0.014,0.012,0.014,0.0,0.0,0.0,-0.0
0.0,-0.879,-0.893,0.893,-0.9,-0.072,0.003,0.036,7.97,1.547,2.67,1.002,-0.01,0.028,0.0,1.97,-0.058,-0.0,1.342,0.229,0.229,0.24,0.22,0.43,1.515,0.017,0.0,-0.408,0.393,0.026,-0.382,-0.393,0.019,0.014,0.001,0.0,0.034,0.01,0.026,0.002,0.016,0.0,0.005,0.051,-0.025,0.007,-0.056,0.019,0.024,0.007,0.0,-0.007,0.02,0.006,0.523,0.006,0.007,0.025,0.046,0.031,-0.06,-0.007,0.01,0.014,0.032,0.074,0.014,0.027,0.009,0.008,0.01,0.0,0.0,-0.0,0.0
0.0,-0.874,-0.887,0.887,-0.898,-0.043,0.002,-0.072,7.872,1.686,2.657,1.001,-0.029,0.019,0.0,1.996,0.003,0.0,1.352,0.217,0.217,0.222,0.212,0.429,1.515,0.021,0.0,-0.421,0.411,-0.002,-0.397,-0.411,0.014,0.019,0.0,0.0,0.019,0.011,0.028,0.001,0.012,0.0,0.002,0.051,-0.021,0.003,-0.029,0.014,0.01,0.002,0.0,-0.013,0.01,0.006,0.473,0.003,0.007,0.017,0.038,0.026,-0.051,-0.019,0.007,0.036,0.027,0.057,0.008,0.017,0.007,0.006,0.007,0.0,0.0,-0.0,-0.0
0.0,-0.883,-0.891,0.891,-0.896,0.019,-0.012,-0.002,7.943,1.62,2.669,1.002,-0.003,0.009,0.0,1.984,-0.088,0.0,1.35,0.218,0.218,0.223,0.214,0.427,1.512,0.014,0.0,-0.412,0.403,-0.007,-0.395,-0.402,0.016,0.012,0.0,0.0,0.014,0.005,0.023,-0.008,0.005,0.0,0.002,0.029,-0.015,0.003,-0.033,0.006,0.009,0.004,0.0,-0.019,0.008,0.003,0.477,0.004,0.004,0.021,0.029,0.016,-0.027,-0.017,0.003,0.001,0.019,0.051,0.007,0.013,0.005,0.004,0.004,0.0,0.0,-0.0,-0.0
0.0,-0.881,-0.887,0.887,-0.901,-0.028,-0.002,-0.014,7.872,1.664,2.654,1.001,-0.009,0.01,0.0,1.994,-0.057,-0.0,1.346,0.223,0.223,0.227,0.22,0.433,1.518,0.012,0.0,-0.415,0.408,-0.002,-0.392,-0.408,0.014,0.011,0.0,0.0,0.012,0.007,0.019,-0.007,0.005,0.0,0.002,0.036,-0.015,0.002,-0.031,0.006,0.009,0.003,0.0,-0.017,0.007,0.005,0.499,0.004,0.006,0.019,0.034,0.016,-0.026,-0.004,0.003,0.007,0.02,0.049,0.007,0.016,0.007,0.006,0.004,0.0,0.0,-0.0,0.0
0.0,-0.883,-0.888,0.888,-0.891,-0.019,-0.008,-0.005,7.891,1.633,2.662,1.002,0.01,0.003,0.0,1.986,0.008,0.0,1.344,0.225,0.225,0.227,0.223,0.433,1.518,0.01,0.0,-0.411,0.404,-0.007,-0.398,-0.404,0.012,0.007,0.0,0.0,0.006,0.004,0.011,-0.011,0.002,0.0,0.001,0.022,-0.016,0.001,-0.027,0.002,0.005,0.003,0.0,-0.014,0.004,0.002,0.507,0.002,0.002,0.015,0.023,0.016,-0.019,-0.01,0.002,-0.02,0.012,0.039,0.006,0.007,0.004,0.004,0.001,0.0,0.0,-0.0,0.0
-0.0,-0.882,-0.887,0.887,-0.892,-0.043,0.007,0.023,7.862,1.655,2.66,1.002,0.001,0.009,0.0,1.986,-0.023,-0.0,1.342,0.227,0.227,0.239,0.211,0.434,1.52,0.02,0.0,-0.419,0.407,0.007,-0.4,-0.407,0.014,0.012,0.0,0.0,0.007,0.002,0.008,0.011,0.008,0.0,0.004,0.073,-0.013,0.007,-0.034,0.01,0.011,0.003,0.0,-0.015,0.008,0.002,0.514,0.004,0.003,0.019,0.027,0.016,-0.023,-0.001,0.003,0.003,0.026,0.049,0.005,0.017,0.005,0.004,0.007,0.0,0.0,-0.0,0.0
0.0,-0.88,-0.885,0.885,-0.889,0.029,-0.01,0.044,7.834,1.665,2.656,1.002,0.012,0.02,0.0,1.99,0.02,0.0,1.34,0.23,0.23,0.236,0.225,0.436,1.523,0.013,0.0,-0.417,0.408,0.01,-0.401,-0.408,0.012,0.011,0.0,0.0,0.014,0.002,0.017,0.001,0.01,0.0,0.003,0.045,-0.015,0.003,-0.026,0.01,0.01,0.006,0.0,-0.013,0.008,0.002,0.529,0.003,0.003,0.017,0.034,0.018,-0.025,-0.002,0.003,-0.017,0.024,0.051,0.003,0.02,0.005,0.004,0.006,0.0,0.0,-0.0,-0.0
-0.0,-0.879,-0.884,0.884,-0.888,-0.006,-0.006,0.037,7.809,1.683,2.652,1.002,0.009,0.006,-0.0,1.991,-0.006,-0.0,1.334,0.234,0.234,0.238,0.231,0.439,1.528,0.008,0.0,-0.416,0.41,-0.009,-0.406,-0.41,0.01,0.007,0.0,0.0,0.008,0.004,0.008,-0.001,0.005,0.0,0.002,0.029,-0.014,0.002,-0.024,0.006,0.005,0.002,0.0,-0.016,0.005,0.003,0.549,0.003,0.003,0.017,0.024,0.016,-0.023,-0.002,0.002,-0.015,0.012,0.039,0.005,0.008,0.003,0.003,0.001,0.0,0.0,-0.0,0.0
-0.0,-0.879,-0.884,0.884,-0.891,-0.049,0.011,0.008,7.82,1.662,2.653,1.002,-0.008,0.005,-0.0,1.99,-0.017,0.0,1.336,0.234,0.234,0.24,0.231,0.439,1.526,0.007,0.0,-0.414,0.408,-0.002,-0.401,-0.408,0.014,0.006,0.0,0.0,0.009,0.005,0.007,-0.012,0.004,0.0,0.002,0.027,-0.02,0.003,-0.039,0.005,0.011,0.003,0.0,-0.016,0.008,0.003,0.55,0.004,0.003,0.019,0.032,0.021,-0.031,0.003,0.004,0.012,0.016,0.05,0.003,0.014,0.004,0.003,0.002,0.0,0.0,-0.0,0.0
0.0,-0.882,-0.886,0.886,-0.892,0.036,0.009,0.007,7.854,1.646,2.657,1.002,-0.008,0.011,0.0,1.989,0.003,-0.0,1.337,0.232,0.232,0.237,0.229,0.437,1.524,0.009,0.0,-0.411,0.406,0.005,-0.392,-0.406,0.01,0.006,0.0,0.0,0.019,0.004,0.006,-0.011,0.007,0.0,0.002,0.031,-0.022,0.003,-0.028,0.008,0.011,0.004,0.0,-0.01,0.01,0.002,0.538,0.002,0.003,0.015,0.032,0.024,-0.038,-0.003,0.006,0.017,0.012,0.042,0.002,0.008,0.005,0.003,0.002,0.0,0.0,-0.0,0.0
-0.0,-0.879,-0.886,0.886,-0.89,0.023,-0.004,0.026,7.847,1.675,2.657,1.002,0.007,0.007,0.0,1.99,-0.008,0.0,1.342,0.227,0.227,0.23,0.222,0.436,1.522,0.007,0.0,-0.418,0.409,0.013,-0.404,-0.409,0.016,0.006,0.0,0.0,0.008,0.003,0.009,-0.009,0.004,0.0,0.002,0.029,-0.016,0.002,-0.026,0.005,0.011,0.003,0.0,-0.017,0.007,0.003,0.516,0.004,0.003,0.02,0.032,0.017,-0.024,0.003,0.003,-0.014,0.018,0.052,0.006,0.016,0.005,0.004,0.003,-0.0,0.0,0.0,-0.0
0.0,-0.88,-0.885,0.885,-0.891,-0.007,-0.002,0.006,7.838,1.655,2.656,1.001,-0.002,0.003,-0.0,1.989,-0.016,-0.0,1.338,0.231,0.231,0.233,0.229,0.436,1.523,0.006,0.0,-0.412,0.407,-0.011,-0.399,-0.407,0.014,0.005,0.0,0.0,0.006,0.001,0.006,-0.013,0.002,0.0,0.001,0.022,-0.016,0.001,-0.019,0.002,0.003,0.001,0.0,-0.014,0.002,0.002,0.533,0.002,0.003,0.015,0.026,0.016,-0.02,0.001,0.003,0.01,0.013,0.042,0.006,0.012,0.004,0.003,0.002,0.0,0.0,0.0,0.0
0.0,-0.877,-0.886,0.886,-0.89,-0.012,0.004,0.004,7.843,1.662,2.656,1.002,0.009,0.007,0.0,1.989,-0.043,0.0,1.338,0.231,0.23,0.233,0.228,0.436,1.524,0.011,0.0,-0.416,0.408,-0.002,-0.402,-0.408,0.013,0.009,0.0,0.0,0.005,0.004,0.016,-0.006,0.005,0.0,0.002,0.03,-0.016,0.002,-0.025,0.006,0.006,0.003,0.0,-0.011,0.004,0.002,0.531,0.002,0.003,0.013,0.028,0.017,-0.03,-0.007,0.003,-0.009,0.019,0.045,0.006,0.016,0.004,0.003,0.004,0.0,0.0,-0.0,0.0
0.0,-0.88,-0.886,0.886,-0.891,0.033,0.003,0.002,7.847,1.666,2.654,1.003,-0.007,0.015,0.0,1.99,-0.002,-0.0,1.338,0.23,0.23,0.237,0.219,0.436,1.524,0.007,0.0,-0.422,0.408,-0.002,-0.4,-0.408,0.01,0.006,0.0,0.0,0.014,0.005,0.006,-0.007,0.007,0.0,0.004,0.021,-0.02,0.005,-0.028,0.009,0.009,0.005,0.0,-0.012,0.008,0.003,0.531,0.002,0.003,0.015,0.028,0.022,-0.031,-0.006,0.005,0.003,0.011,0.041,0.004,0.008,0.006,0.004,0.001,0.0,0.0,-0.0,0.0
-0.0,-0.881,-0.887,0.887,-0.891,0.026,-0.009,-0.015,7.866,1.654,2.659,1.002,-0.006,0.01,-0.0,1.988,0.024,0.0,1.344,0.225,0.225,0.229,0.22,0.434,1.519,0.008,0.0,-0.41,0.407,-0.008,-0.403,-0.407,0.014,0.007,0.0,0.0,0.005,0.002,0.012,-0.01,0.005,0.0,0.002,0.027,-0.018,0.002,-0.022,0.006,0.004,0.003,0.0,-0.014,0.004,0.002,0.506,0.002,0.003,0.015,0.03,0.019,-0.028,0.003,0.004,-0.002,0.017,0.048,0.004,0.016,0.002,0.002,0.003,0.0,0.0,0.0,-0.0
0.001,-0.901,-0.921,0.921,-0.938,-0.001,-0.001,0.023,8.491,0.938,2.738,1.003,0.017,0.036,-0.0,1.876,0.153,-0.0,1.318,0.25,0.25,0.264,0.235,0.412,1.477,0.034,0.001,-0.35,0.306,0.051,-0.273,-0.305,0.041,0.027,0.003,0.0,0.107,0.016,0.043,0.02,0.024,0.0,0.007,0.044,-0.039,0.009,-0.1,0.029,0.055,0.009,0.001,-0.035,0.051,0.01,0.627,0.043,0.011,0.066,0.078,0.049,-0.08,-0.072,0.024,-0.068,0.044,0.14,0.041,-0.029,0.025,0.023,0.02,0.0,0.001,-0.0,-0.0
-0.0,-0.921,-0.925,0.925,-0.93,-0.026,0.002,0.024,8.564,0.913,2.748,1.003,-0.001,0.008,0.0,1.878,0.059,0.0,1.33,0.24,0.24,0.243,0.236,0.406,1.467,0.017,0.0,-0.308,0.302,0.013,-0.295,-0.302,0.01,0.015,0.0,0.0,0.012,0.004,0.025,0.001,0.006,0.0,0.002,0.061,-0.014,0.002,-0.035,0.007,0.013,0.003,0.0,-0.008,0.01,0.002,0.575,0.002,0.003,0.015,0.028,0.016,-0.023,0.008,0.003,0.012,0.03,0.051,0.007,0.025,0.004,0.004,0.009,-0.0,0.0,0.0,0.0
-0.0,-0.92,-0.924,0.924,-0.927,-0.017,-0.01,0.005,8.53,0.932,2.744,1.002,-0.007,0.011,0.0,1.879,-0.001,-0.0,1.328,0.242,0.242,0.246,0.238,0.408,1.471,0.006,0.0,-0.313,0.305,0.001,-0.301,-0.305,0.011,0.005,0.0,0.0,0.008,0.003,0.007,-0.006,0.007,0.0,0.002,0.025,-0.016,0.003,-0.023,0.009,0.007,0.004,0.0,-0.012,0.006,0.002,0.585,0.002,0.002,0.014,0.025,0.019,-0.034,0.005,0.003,0.005,0.016,0.043,0.004,0.014,0.004,0.003,0.002,0.0,0.0,-0.0,0.0
0.0,-0.92,-0.924,0.924,-0.927,-0.013,-0.012,0.004,8.538,0.92,2.742,1.003,-0.006,0.006,0.0,1.878,-0.032,-0.0,1.322,0.246,0.246,0.25,0.242,0.41,1.473,0.007,0.0,-0.308,0.303,-0.006,-0.299,-0.303,0.011,0.006,0.0,0.0,0.006,0.002,0.008,-0.001,0.005,0.0,0.002,0.023,-0.013,0.002,-0.022,0.007,0.005,0.002,0.0,-0.013,0.004,0.002,0.605,0.002,0.002,0.014,0.025,0.015,-0.028,-0.002,0.002,-0.004,0.011,0.036,0.004,0.009,0.003,0.002,0.001,0.0,0.0,-0.0,0.0
0.0,-0.92,-0.928,0.928,-0.936,0.008,-0.001,-0.01,8.618,0.844,2.754,1.003,-0.006,0.005,-0.0,1.866,0.018,0.0,1.324,0.245,0.245,0.248,0.243,0.404,1.464,0.024,0.001,-0.306,0.29,-0.014,-0.269,-0.29,0.022,0.02,0.0,0.0,0.012,0.005,0.033,-0.013,0.005,0.0,0.001,0.008,-0.024,0.002,-0.033,0.007,0.007,0.002,0.0,-0.024,0.006,0.004,0.601,0.006,0.005,0.025,0.04,0.025,-0.038,-0.074,0.006,0.008,0.035,0.076,0.019,-0.026,0.012,0.01,0.012,0.0,0.0,-0.0,-0.0
0.0,-0.936,-0.941,0.941,-0.946,-0.003,-0.004,0.038,8.853,0.634,2.783,1.004,-0.0,0.014,0.0,1.828,-0.007,0.0,1.328,0.243,0.242,0.248,0.239,0.388,1.435,0.028,0.001,-0.261,0.252,-0.008,-0.233,-0.252,0.027,0.024,0.0,0.0,0.006,0.005,0.045,-0.002,0.01,0.0,0.002,0.035,-0.024,0.003,-0.025,0.012,0.005,0.003,0.0,-0.02,0.004,0.003,0.588,0.004,0.003,0.021,0.05,0.027,-0.042,-0.046,0.007,0.021,0.032,0.073,0.009,-0.016,0.009,0.007,0.01,0.0,0.0,-0.0,-0.0
0.0,-0.942,-0.951,0.951,-0.956,0.022,0.01,-0.038,9.039,0.484,2.818,1.004,0.015,0.008,-0.0,1.788,0.062,0.0,1.335,0.235,0.235,0.242,0.228,0.364,1.405,0.017,0.0,-0.238,0.22,0.013,-0.207,-0.22,0.018,0.014,0.0,0.0,0.008,0.007,0.022,-0.014,0.006,0.0,0.003,0.027,-0.024,0.004,-0.021,0.007,0.009,0.003,0.0,-0.012,0.007,0.004,0.551,0.002,0.005,0.015,0.035,0.025,-0.037,-0.033,0.006,-0.032,0.019,0.054,0.02,-0.009,0.011,0.011,0.004,-0.0,0.0,0.0,-0.0
-0.0,-0.949,-0.952,0.952,-0.955,-0.014,-0.015,0.004,9.061,0.462,2.818,1.004,-0.002,0.007,0.0,1.787,0.015,-0.0,1.334,0.235,0.235,0.238,0.228,0.364,1.402,0.004,0.0,-0.22,0.215,-0.009,-0.208,-0.215,0.015,0.003,0.0,0.0,0.006,0.002,0.005,-0.009,0.004,0.0,0.002,0.024,-0.014,0.003,-0.02,0.005,0.004,0.004,0.0,-0.014,0.003,0.002,0.552,0.002,0.002,0.015,0.028,0.015,-0.023,0.01,0.002,0.003,0.018,0.046,0.003,0.018,0.003,0.002,0.003,-0.0,0.0,0.0,0.0
-0.0,-0.947,-0.949,0.949,-0.952,0.013,0.002,0.043,9.01,0.496,2.81,1.004,0.001,0.014,0.0,1.794,0.019,0.0,1.33,0.238,0.238,0.241,0.234,0.369,1.41,0.006,0.0,-0.23,0.223,-0.004,-0.218,-0.223,0.015,0.005,0.0,0.0,0.004,0.001,0.004,-0.002,0.007,0.0,0.002,0.035,-0.014,0.002,-0.016,0.008,0.003,0.003,0.0,-0.011,0.003,0.001,0.568,0.001,0.001,0.012,0.031,0.016,-0.024,0.014,0.002,0.0,0.023,0.047,0.005,0.022,0.004,0.003,0.005,-0.0,0.0,0.0,0.0
-0.0,-0.939,-0.944,0.944,-0.949,-0.008,-0.006,-0.023,8.911,0.558,2.798,1.003,-0.005,0.006,-0.0,1.804,-0.057,0.0,1.324,0.246,0.246,0.254,0.24,0.378,1.426,0.012,0.0,-0.248,0.236,-0.003,-0.227,-0.236,0.014,0.009,0.0,0.0,0.005,0.007,0.01,0.003,0.005,0.0,0.004,0.059,-0.008,0.005,-0.015,0.006,0.004,0.009,0.0,-0.011,0.003,0.003,0.605,0.001,0.004,0.012,0.037,0.01,-0.019,0.015,0.001,0.008,0.035,0.053,0.015,0.033,0.008,0.008,0.012,0.0,0.0,-0.0,0.0
-0.0,-0.935,-0.94,0.94,-0.945,0.016,-0.009,0.011,8.829,0.639,2.784,1.004,0.001,0.006,-0.0,1.826,0.091,0.0,1.323,0.246,0.246,0.25,0.24,0.388,1.438,0.018,0.0,-0.262,0.253,-0.007,-0.244,-0.253,0.014,0.014,0.0,0.0,0.009,0.005,0.017,-0.016,0.005,0.0,0.003,0.052,-0.025,0.003,-0.027,0.006,0.006,0.005,0.0,-0.015,0.005,0.003,0.603,0.003,0.003,0.016,0.035,0.025,-0.035,-0.003,0.006,-0.003,0.023,0.055,0.005,0.014,0.006,0.005,0.005,-0.0,0.0,0.0,-0.0
-0.0,-0.932,-0.939,0.939,-0.946,-0.023,-0.007,-0.013,8.81,0.658,2.78,1.003,-0.02,0.02,0.0,1.83,0.002,0.0,1.325,0.245,0.244,0.253,0.239,0.389,1.44,0.019,0.0,-0.267,0.257,0.0,-0.244,-0.256,0.012,0.017,0.0,0.0,0.007,0.003,0.028,0.0,0.01,0.0,0.003,0.06,-0.017,0.004,-0.021,0.012,0.006,0.003,0.0,-0.012,0.005,0.003,0.598,0.002,0.004,0.013,0.036,0.021,-0.039,-0.003,0.005,0.047,0.028,0.05,0.013,0.02,0.008,0.007,0.008,-0.0,0.0,0.0,0.0
-0.0,-0.937,-0.94,0.94,-0.946,-0.051,-0.015,-0.052,8.84,0.651,2.784,1.004,-0.006,0.012,0.0,1.828,-0.01,0.0,1.327,0.242,0.242,0.248,0.236,0.387,1.438,0.012,0.0,-0.26,0.255,-0.001,-0.249,-0.255,0.016,0.009,0.0,0.0,0.008,0.003,0.012,0.015,0.012,0.0,0.003,0.034,-0.017,0.003,-0.035,0.015,0.011,0.004,0.0,-0.016,0.009,0.002,0.587,0.004,0.002,0.019,0.028,0.023,-0.042,-0.012,0.005,-0.001,0.018,0.052,0.005,0.013,0.004,0.003,0.003,-0.0,0.0,-0.0,-0.0
