a_x,a_y,a_z,g_x,g_y,g_z
-4.932,1.966,-8.018,-0.055,-0.073,-0.033
-4.808,2.251,-8.126,-0.067,0.054,-0.096
-5.042,2.27,-8.076,0.022,-0.051,-0.079
-5.183,2.148,-7.817,0.119,0.004,0.002
-4.958,1.939,-8.102,0.091,0.099,-0.005
-4.92,1.784,-8.076,-0.027,0.068,-0.022
-4.951,1.911,-8.155,-0.002,0.129,-0.05
-4.784,1.834,-8.198,0.102,0.206,-0.037
-4.58,1.961,-8.44,0.043,0.092,0.003
-4.489,1.81,-8.578,0.029,-0.023,-0.006
-4.602,1.753,-8.229,-0.026,-0.055,0.024
-4.592,1.774,-8.303,-0.03,-0.034,-0.028
-4.628,2.083,-8.387,-0.009,0.084,-0.022
-4.492,1.69,-8.277,-0.101,0.111,-0.039
-4.7,1.798,-8.358,-0.143,0.09,-0.06
-4.372,1.985,-8.552,-0.128,0.156,-0.004
-4.345,2.155,-8.677,-0.047,0.052,0.002
-4.168,2.145,-8.375,-0.005,0.04,-0.002
-4.13,2.342,-8.418,-0.015,0.105,-0.029
-4.18,2.222,-8.464,0.042,0.126,-0.027
-4.068,2.052,-8.636,-0.079,0.093,0.049
-4.056,2.231,-8.598,-0.034,0.063,0.072
-4.094,2.2,-8.566,-0.036,0.043,0.047
-3.924,2.279,-8.631,-0.043,0.0,-0.026
-3.953,2.248,-8.581,-0.021,-0.015,-0.022
-3.95,2.337,-8.586,-0.01,0.015,-0.005
-3.972,2.37,-8.545,-0.013,0.008,-0.002
-4.003,2.306,-8.519,-0.025,0.003,-0.005
-3.979,2.344,-8.562,-0.02,0.005,-0.008
-3.989,2.406,-8.516,-0.012,0.026,-0.01
-3.953,2.382,-8.552,-0.015,0.015,-0.023
-3.994,2.375,-8.543,-0.016,0.016,-0.025
-3.991,2.325,-8.547,-0.022,0.01,-0.021
-3.994,2.358,-8.523,-0.015,0.005,-0.02
-3.996,2.339,-8.531,-0.014,0.006,-0.016
-3.984,2.399,-8.543,-0.016,0.006,-0.018
-4.008,2.349,-8.504,-0.014,0.009,-0.023
-3.97,2.38,-8.576,-0.013,0.016,-0.026
-4.013,2.349,-8.528,-0.011,0.014,-0.019
-4.01,2.354,-8.516,-0.014,0.009,-0.017
-4.001,2.373,-8.538,-0.011,0.01,-0.018
-4.013,2.382,-8.535,-0.018,0.014,-0.017
-4.003,2.406,-8.54,-0.023,0.011,-0.026
-4.017,2.365,-8.547,-0.018,0.013,-0.027
-4.005,2.373,-8.552,-0.019,0.013,-0.026
-4.039,2.351,-8.48,-0.017,0.017,-0.012
-3.991,2.413,-8.576,-0.01,0.009,-0.017
-3.986,2.394,-8.533,-0.01,0.01,-0.023
-4.005,2.399,-8.487,-0.014,0.017,-0.017
-3.991,2.409,-8.511,-0.01,0.007,-0.017
-4.003,2.394,-8.538,-0.017,0.008,-0.019
-3.998,2.406,-8.531,-0.014,0.007,-0.023
-4.001,2.394,-8.528,-0.011,0.01,-0.02
-4.039,2.399,-8.473,-0.013,0.016,-0.015
-3.989,2.404,-8.528,-0.011,0.006,-0.019
-4.017,2.416,-8.528,-0.01,0.013,-0.019
-4.027,2.421,-8.502,-0.012,0.007,-0.018
-4.013,2.411,-8.519,-0.015,0.004,-0.019
-4.025,2.411,-8.521,-0.016,0.009,-0.021
-4.046,2.394,-8.504,-0.013,0.008,-0.023
-4.049,2.392,-8.519,-0.017,0.007,-0.016
-4.051,2.394,-8.487,-0.013,0.012,-0.018
-4.01,2.413,-8.538,-0.007,0.02,-0.019
-4.051,2.413,-8.502,-0.012,0.015,-0.022
-4.034,2.392,-8.509,-0.015,0.009,-0.02
-4.039,2.411,-8.511,-0.013,0.01,-0.02
-4.039,2.418,-8.521,-0.013,0.012,-0.017
-4.032,2.418,-8.514,-0.012,0.011,-0.019
-4.039,2.425,-8.516,-0.013,0.01,-0.019
-4.041,2.411,-8.519,-0.013,0.013,-0.019
-4.029,2.418,-8.523,-0.014,0.017,-0.017
-4.015,2.447,-8.535,-0.013,0.025,-0.022
-4.029,2.392,-8.504,-0.01,0.015,-0.023
-4.025,2.444,-8.523,-0.011,0.013,-0.015
-4.058,2.399,-8.487,-0.01,0.021,-0.015
-3.977,2.452,-8.533,0.007,0.02,-0.028
-4.034,2.373,-8.502,-0.005,0.021,-0.025
-4.008,2.404,-8.514,-0.002,0.024,-0.015
-4.07,2.461,-8.368,0.027,0.05,-0.013
-3.871,2.325,-8.657,0.024,0.029,-0.021
-3.883,2.318,-8.602,-0.012,0.031,-0.025
-3.95,2.274,-8.586,-0.029,0.033,-0.027
-3.926,2.327,-8.602,-0.018,0.016,-0.03
-3.903,2.334,-8.588,-0.013,0.013,-0.021
-3.895,2.332,-8.583,-0.016,0.009,-0.018
-3.912,2.387,-8.605,-0.011,0.027,-0.019
-3.9,2.346,-8.578,-0.014,0.011,-0.023
-3.9,2.325,-8.61,-0.012,0.014,-0.022
-3.907,2.339,-8.593,-0.012,0.006,-0.018
-3.924,2.342,-8.564,-0.01,0.005,-0.02
-3.917,2.346,-8.6,-0.009,0.01,-0.019
-3.926,2.337,-8.588,-0.013,0.011,-0.02
-3.938,2.33,-8.588,-0.013,0.013,-0.022
-3.938,2.32,-8.583,-0.015,0.01,-0.019
-3.926,2.346,-8.598,-0.014,0.013,-0.018
-3.917,2.344,-8.612,-0.007,0.02,-0.021
-3.953,2.334,-8.547,-0.008,0.012,-0.021
-3.912,2.354,-8.59,-0.011,0.011,-0.021
-3.938,2.332,-8.607,-0.012,0.011,-0.022
-3.919,2.346,-8.576,-0.015,0.01,-0.019
-3.934,2.351,-8.574,-0.017,0.011,-0.022
-3.941,2.334,-8.588,-0.01,0.006,-0.024
-3.946,2.322,-8.571,-0.013,0.009,-0.017
-3.931,2.37,-8.574,-0.013,0.015,-0.019
-3.941,2.339,-8.569,-0.017,0.011,-0.023
-3.931,2.358,-8.617,-0.001,0.024,-0.033
-3.943,2.279,-8.576,-0.017,0.014,-0.022
-3.91,2.344,-8.578,-0.015,0.0,-0.019
-3.941,2.334,-8.576,-0.01,0.005,-0.018
-3.95,2.363,-8.559,-0.015,0.005,-0.02
-3.948,2.344,-8.583,-0.02,0.006,-0.023
-3.946,2.351,-8.559,-0.017,0.01,-0.024
-3.946,2.337,-8.552,-0.01,0.006,-0.017
-3.946,2.368,-8.6,-0.009,0.02,-0.013
-3.962,2.38,-8.526,-0.01,0.009,-0.023
-3.96,2.351,-8.574,-0.021,0.01,-0.02
-3.979,2.337,-8.574,-0.013,0.01,-0.017
-3.979,2.346,-8.55,-0.007,0.009,-0.013
-3.979,2.344,-8.552,-0.004,0.007,-0.012
-4.01,2.356,-8.554,-0.003,-0.002,-0.011
-4.31,2.444,-8.502,-0.123,-0.022,0.102
-3.867,2.72,-8.471,-0.068,-0.004,0.05
-4.017,2.641,-8.406,0.018,-0.033,-0.007
-4.051,2.485,-8.42,0.027,-0.015,-0.055
-3.953,2.468,-8.641,-0.003,-0.017,-0.082
-4.087,2.365,-8.557,-0.042,-0.054,-0.036
-4.168,2.662,-8.133,-0.009,-0.012,-0.049
-4.331,2.337,-8.341,0.032,-0.018,-0.01
-4.295,2.535,-8.349,0.04,-0.003,-0.011
-4.156,2.555,-8.363,0.001,-0.011,-0.028
-4.252,2.516,-8.37,0.011,-0.003,-0.009
-4.324,2.468,-8.358,-0.028,0.003,-0.022
-4.295,2.421,-8.396,-0.027,0.011,-0.017
-4.154,2.521,-8.459,-0.01,0.026,-0.024
-4.29,2.44,-8.356,0.032,0.0,-0.035
-4.243,2.416,-8.404,0.026,0.044,-0.027
-4.238,2.387,-8.435,0.048,0.075,-0.05
-4.202,2.282,-8.526,0.01,0.041,-0.031
-4.173,2.286,-8.483,-0.019,0.018,-0.037
-4.204,2.279,-8.495,-0.063,0.006,-0.033
-4.128,2.404,-8.456,-0.061,0.033,-0.053
-4.13,2.346,-8.487,-0.021,0.032,-0.044
-4.135,2.274,-8.528,-0.013,0.029,-0.023
-4.123,2.274,-8.466,0.001,0.021,-0.017
-4.087,2.318,-8.523,0.009,0.027,-0.025
-4.147,2.325,-8.533,0.001,0.002,-0.015
-4.142,2.306,-8.435,-0.013,-0.007,-0.009
-4.147,2.318,-8.495,-0.009,0.014,-0.022
-4.12,2.298,-8.507,-0.009,0.018,-0.027
-4.104,2.284,-8.521,-0.007,0.009,-0.015
-4.125,2.265,-8.509,-0.013,0.013,-0.019
-4.156,2.289,-8.447,-0.003,0.02,-0.016
-4.113,2.284,-8.521,-0.005,0.017,-0.016
-4.154,2.258,-8.519,-0.009,-0.002,-0.013
-4.159,2.205,-8.514,-0.038,-0.051,0.016
-4.231,2.358,-8.461,-0.035,-0.036,0.011
-4.214,2.387,-8.373,-0.034,-0.058,0.022
-4.202,2.444,-8.413,-0.036,-0.057,0.011
-4.367,2.497,-8.308,-0.04,-0.026,0.006
-4.278,2.674,-8.329,-0.013,0.03,-0.025
-4.286,2.44,-8.401,0.025,0.034,-0.047
-4.307,2.433,-8.327,0.094,0.074,-0.036
-4.3,2.222,-8.411,0.05,0.072,-0.025
-4.235,2.224,-8.586,-0.003,0.015,-0.019
-4.197,2.229,-8.521,-0.023,-0.004,0.005
-4.221,2.313,-8.396,-0.018,0.006,-0.002
-4.168,2.291,-8.519,-0.014,0.018,-0.009
-4.19,2.354,-8.509,-0.011,0.044,-0.018
-4.149,2.294,-8.44,-0.008,0.04,-0.024
-4.19,2.294,-8.514,-0.002,0.035,-0.023
-4.154,2.258,-8.507,-0.006,0.035,-0.019
-4.147,2.265,-8.514,-0.005,0.023,-0.023
-4.108,2.286,-8.504,-0.009,0.021,-0.015
-4.096,2.284,-8.54,-0.012,0.018,-0.023
-4.152,2.301,-8.444,-0.01,0.026,-0.021
-4.101,2.267,-8.521,-0.012,0.022,-0.021
-4.101,2.284,-8.523,-0.016,0.018,-0.021
-4.108,2.286,-8.485,-0.018,0.015,-0.02
-4.099,2.279,-8.521,-0.013,0.012,-0.018
-4.082,2.298,-8.545,-0.007,0.01,-0.022
-4.082,2.26,-8.528,-0.013,0.008,-0.018
-4.116,2.339,-8.507,-0.01,0.022,-0.016
-4.075,2.27,-8.521,-0.013,0.013,-0.018
-4.096,2.296,-8.514,-0.016,0.013,-0.016
-4.089,2.291,-8.521,-0.015,0.015,-0.016
-4.096,2.306,-8.509,-0.01,0.009,-0.018
-4.08,2.31,-8.533,-0.016,0.012,-0.017
-4.077,2.322,-8.528,-0.016,0.014,-0.02
-4.099,2.327,-8.509,-0.01,0.023,-0.015
-4.063,2.296,-8.538,-0.013,0.014,-0.02
-4.096,2.33,-8.511,-0.011,0.013,-0.019
-4.08,2.318,-8.526,-0.012,0.013,-0.015
-4.077,2.315,-8.497,-0.012,0.01,-0.018
-4.089,2.303,-8.531,-0.013,0.014,-0.019
-4.085,2.306,-8.509,-0.013,0.014,-0.018
-4.096,2.298,-8.519,-0.013,0.011,-0.019
-4.082,2.318,-8.538,-0.008,0.023,-0.019
-4.08,2.296,-8.521,-0.01,0.015,-0.019
-4.061,2.298,-8.528,-0.011,0.009,-0.019
-4.094,2.313,-8.531,-0.011,0.014,-0.022
-4.073,2.31,-8.528,-0.011,0.013,-0.019
-4.08,2.296,-8.509,-0.011,0.014,-0.019
-4.08,2.322,-8.535,-0.01,0.013,-0.02
-4.08,2.308,-8.521,-0.011,0.012,-0.019
-4.08,2.31,-8.521,-0.009,0.014,-0.017
-4.075,2.308,-8.533,-0.01,0.014,-0.018
-4.08,2.318,-8.528,-0.011,0.015,-0.02
-4.111,2.274,-8.475,-0.008,0.023,-0.018
-4.049,2.306,-8.538,-0.006,0.015,-0.019
-3.651,1.247,-8.969,-0.03,-0.014,-0.03
-3.749,1.293,-8.892,-0.04,-0.04,-0.029
-3.876,1.312,-8.796,-0.037,-0.046,-0.027
-3.974,1.338,-8.748,-0.022,-0.04,-0.02
-4.037,1.36,-8.727,-0.015,-0.025,-0.025
-4.082,1.369,-8.669,0.007,0.0,-0.037
-4.063,1.298,-8.727,0.012,0.017,-0.044
-4.029,1.255,-8.756,-0.007,0.03,-0.032
-3.982,1.223,-8.787,-0.042,0.048,-0.033
-3.826,1.259,-8.875,-0.11,0.045,-0.036
-3.855,1.408,-8.801,-0.132,0.026,-0.033
-3.915,1.523,-8.727,-0.071,0.018,-0.021
-3.881,1.535,-8.796,-0.041,0.008,-0.024
-3.991,1.537,-8.72,-0.023,0.011,-0.013
-3.965,1.549,-8.732,-0.074,0.021,-0.014
-3.898,1.678,-8.746,-0.037,0.023,0.0
-3.869,1.712,-8.748,0.013,0.041,-0.019
-3.874,1.621,-8.736,0.037,0.046,-0.037
-3.792,1.635,-8.811,0.088,0.067,-0.044
-3.84,1.353,-8.856,0.037,0.067,-0.008
-3.759,1.348,-8.82,-0.001,0.024,0.001
-3.632,1.374,-8.923,-0.001,0.057,-0.062
-3.646,1.439,-8.957,0.021,0.02,-0.026
-3.68,1.348,-8.938,-0.019,0.001,-0.017
-3.749,1.437,-8.82,-0.033,-0.007,-0.015
-3.79,1.396,-8.842,-0.024,0.007,0.006
-3.742,1.465,-8.861,-0.019,0.019,0.015
-3.725,1.415,-8.88,-0.019,0.014,0.003
-3.685,1.513,-8.868,-0.048,0.024,-0.015
-3.682,1.542,-8.904,-0.066,0.022,-0.013
-3.721,1.587,-8.851,-0.066,-0.004,-0.002
-3.809,1.563,-8.732,-0.072,0.01,-0.008
-3.759,1.707,-8.823,0.017,0.095,0.042
-3.575,1.796,-8.892,0.142,-0.004,0.157
-3.469,1.64,-8.894,0.129,-0.08,0.12
-3.601,1.389,-8.94,0.055,-0.073,0.042
-3.783,1.487,-8.887,-0.053,-0.073,-0.028
-4.025,1.626,-8.617,-0.058,-0.019,-0.057
-3.919,1.614,-8.703,-0.013,0.074,-0.029
-3.74,1.604,-8.861,-0.02,0.067,-0.013
-3.685,1.623,-8.88,-0.037,0.04,-0.03
-3.67,1.645,-8.856,-0.018,0.038,-0.036
-3.728,1.616,-8.806,0.032,0.026,-0.031
-3.685,1.487,-8.921,0.03,0.02,-0.042
-3.704,1.437,-8.868,0.011,0.037,-0.052
-3.682,1.432,-8.88,0.001,0.041,-0.05
-3.716,1.446,-8.945,-0.017,0.035,-0.026
-3.692,1.427,-8.875,-0.01,0.002,0.016
-3.577,1.389,-8.866,0.021,0.101,-0.019
-3.426,1.374,-9.036,-0.019,0.077,-0.078
-3.448,1.413,-9.036,-0.012,0.027,-0.061
-3.57,1.389,-8.935,0.002,-0.009,-0.03
-3.567,1.279,-8.928,0.025,-0.013,0.005
-3.587,1.305,-8.928,-0.037,0.005,-0.01
-3.347,1.417,-8.904,-0.094,0.095,-0.051
-3.548,1.563,-9.227,-0.078,-0.016,-0.187
-3.752,1.544,-8.875,-0.044,-0.205,-0.086
-3.977,1.571,-8.595,0.002,-0.177,0.001
-4.01,1.317,-8.631,0.056,-0.059,-0.022
-3.946,1.188,-8.818,-0.02,0.044,0.03
-3.953,1.46,-8.847,0.019,-0.032,0.036
-4.125,1.666,-8.586,-0.046,-0.146,0.027
-4.254,1.638,-8.485,0.109,-0.077,0.015
-4.238,1.176,-8.59,0.103,0.037,-0.019
-4.032,1.279,-8.863,-0.035,0.098,-0.062
-4.041,1.544,-8.617,-0.081,0.101,-0.036
-3.845,1.331,-8.794,-0.094,0.058,-0.001
-3.864,1.511,-8.854,-0.05,-0.021,-0.034
-4.161,1.381,-8.564,-0.013,-0.028,-0.089
-4.283,1.427,-8.624,-0.028,0.038,-0.029
-4.25,1.523,-8.641,-0.079,0.035,-0.043
-4.037,1.511,-8.708,-0.095,0.049,-0.04
-3.886,1.652,-8.748,-0.106,0.052,-0.012
-3.845,1.681,-8.698,-0.054,0.037,-0.032
-3.895,1.721,-8.808,-0.07,0.058,-0.035
-3.905,1.906,-8.729,-0.072,0.022,-0.039
-3.915,1.863,-8.684,-0.052,0.013,-0.021
-3.876,1.827,-8.758,-0.068,0.031,-0.015
-3.869,1.915,-8.748,-0.034,0.001,-0.001
-3.912,1.896,-8.693,0.006,0.003,0.008
-3.924,1.796,-8.753,0.012,0.003,0.004
-3.912,1.87,-8.72,0.067,-0.006,0.027
-3.9,1.925,-8.667,0.038,0.005,-0.004
-4.008,1.841,-8.653,0.017,0.017,-0.009
-3.977,1.81,-8.724,-0.004,0.013,-0.015
-3.962,1.779,-8.698,-0.015,0.014,-0.022
-3.946,1.779,-8.739,-0.022,0.014,-0.022
-3.893,1.791,-8.736,-0.014,0.015,-0.014
-3.9,1.812,-8.701,-0.005,0.008,-0.015
-3.941,1.82,-8.703,-0.005,0.025,-0.014
-3.898,1.793,-8.727,-0.005,0.01,-0.023
-3.912,1.781,-8.708,-0.012,0.017,-0.024
-3.924,1.769,-8.734,-0.013,0.015,-0.024
-3.931,1.762,-8.734,-0.013,0.01,-0.018
-3.917,1.784,-8.722,-0.013,0.01,-0.018
-3.91,1.798,-8.734,-0.014,0.009,-0.017
-3.934,1.793,-8.727,-0.013,0.009,-0.02
-3.919,1.781,-8.734,-0.008,0.006,-0.022
-3.936,1.8,-8.727,-0.009,0.026,-0.017
-3.905,1.774,-8.741,-0.007,0.007,-0.022
-3.922,1.772,-8.701,-0.014,0.016,-0.022
-3.915,1.779,-8.746,-0.015,0.015,-0.022
-3.917,1.781,-8.701,-0.013,0.009,-0.019
-3.91,1.781,-8.722,-0.015,0.015,-0.021
-3.9,1.793,-8.724,-0.013,0.014,-0.02
-3.931,1.786,-8.708,-0.014,0.012,-0.019
-3.919,1.774,-8.722,-0.013,0.011,-0.019
-3.924,1.791,-8.71,-0.013,0.012,-0.019
-3.917,1.796,-8.72,-0.013,0.012,-0.019
-3.929,1.805,-8.705,-0.009,0.025,-0.013
-3.883,1.803,-8.758,-0.009,0.011,-0.019
-3.912,1.788,-8.703,-0.012,0.016,-0.02
-3.917,1.791,-8.736,-0.016,0.016,-0.019
-3.919,1.786,-8.717,-0.013,0.008,-0.016
-3.912,1.796,-8.736,-0.012,0.012,-0.019
-3.91,1.817,-8.736,-0.012,0.013,-0.019
-3.915,1.798,-8.734,-0.013,0.011,-0.019
-3.912,1.784,-8.732,-0.014,0.012,-0.019
-3.91,1.791,-8.712,-0.012,0.011,-0.018
-3.91,1.796,-8.72,-0.011,0.011,-0.017
-3.941,1.772,-8.693,-0.007,0.014,-0.015
-3.898,1.791,-8.763,-0.01,0.016,-0.019
-3.931,1.779,-8.705,-0.011,0.014,-0.021
-3.915,1.798,-8.708,-0.013,0.011,-0.022
-3.905,1.769,-8.741,-0.01,0.011,-0.021
-3.903,1.791,-8.729,-0.012,0.01,-0.018
-3.929,1.779,-8.739,-0.012,0.011,-0.019
-3.915,1.788,-8.736,-0.014,0.01,-0.019
-3.931,1.781,-8.715,-0.017,0.012,-0.02
-3.929,1.798,-8.727,-0.014,0.014,-0.019
-3.91,1.798,-8.724,-0.015,0.012,-0.02
-3.953,1.76,-8.689,-0.016,-0.01,-0.02
-3.955,1.741,-8.751,-0.026,-0.006,0.0
-3.97,1.815,-8.643,-0.014,-0.002,0.003
-3.938,1.899,-8.679,-0.013,0.01,-0.021
-3.948,1.875,-8.717,-0.01,0.014,-0.027
-3.955,1.832,-8.698,-0.011,0.015,-0.026
-3.958,1.762,-8.712,-0.012,0.015,-0.027
-3.943,1.805,-8.724,-0.009,0.013,-0.022
-3.946,1.824,-8.703,-0.008,0.014,-0.019
-3.948,1.822,-8.703,-0.008,0.011,-0.019
-3.953,1.827,-8.712,-0.012,0.014,-0.023
-3.97,1.786,-8.691,-0.007,0.022,-0.017
-3.91,1.808,-8.727,-0.009,0.016,-0.021
-3.96,1.793,-8.71,-0.01,0.016,-0.021
-3.936,1.8,-8.696,-0.013,0.014,-0.018
-3.96,1.798,-8.717,-0.012,0.01,-0.018
-3.948,1.812,-8.732,-0.013,0.012,-0.018
-3.941,1.798,-8.715,-0.01,0.013,-0.018
-3.948,1.796,-8.698,-0.01,0.012,-0.018
-3.948,1.808,-8.715,-0.012,0.012,-0.02
-3.953,1.81,-8.703,-0.014,0.012,-0.02
-3.938,1.798,-8.72,-0.01,0.013,-0.019
-3.926,1.805,-8.727,-0.009,0.025,-0.018
-3.934,1.81,-8.705,-0.008,0.01,-0.02
-3.926,1.805,-8.72,-0.01,0.014,-0.021
-3.936,1.796,-8.736,-0.012,0.016,-0.021
-3.934,1.796,-8.705,-0.011,0.012,-0.017
-3.922,1.781,-8.72,-0.012,0.013,-0.021
-3.926,1.798,-8.722,-0.011,0.012,-0.019
-3.97,1.769,-8.693,0.005,0.006,-0.02
-3.934,1.839,-8.708,0.002,0.014,-0.038
-3.979,1.796,-8.698,-0.003,0.022,-0.064
-3.936,1.887,-8.669,0.022,0.086,-0.123
-3.812,1.659,-8.904,0.068,-0.048,-0.109
-4.089,1.379,-8.674,0.076,-0.157,-0.096
-4.338,1.252,-8.519,0.0,-0.128,-0.098
-4.345,1.341,-8.751,-0.015,-0.051,-0.092
-4.413,1.329,-8.531,-0.013,-0.088,-0.054
-4.355,1.279,-8.487,-0.085,-0.01,0.004
-4.369,1.425,-8.574,-0.107,0.046,0.029
-4.046,1.738,-9.074,-0.025,0.112,0.096
-4.171,1.786,-8.677,0.045,-0.073,0.07
-4.36,1.774,-8.485,0.022,-0.03,0.033
-4.427,1.846,-8.452,0.002,-0.035,-0.004
-4.405,1.645,-8.526,-0.011,-0.011,0.006
-4.453,1.609,-8.454,-0.006,0.014,0.02
-4.489,1.621,-8.509,-0.001,0.015,0.025
-4.463,1.59,-8.559,-0.002,-0.035,0.04
-4.511,1.671,-8.432,-0.004,-0.039,0.062
-4.456,1.808,-8.401,-0.017,-0.01,0.017
-4.463,1.815,-8.466,-0.012,-0.014,-0.002
-4.499,1.796,-8.456,0.006,-0.001,-0.002
-4.492,1.815,-8.468,-0.001,0.017,-0.016
-4.518,1.81,-8.411,-0.038,0.031,-0.011
-4.611,1.82,-8.363,-0.107,-0.076,-0.001
-4.551,1.827,-8.404,-0.046,-0.007,-0.031
-4.52,1.815,-8.404,-0.03,0.018,-0.027
-4.492,1.863,-8.406,-0.004,0.022,-0.023
-4.568,1.867,-8.382,0.014,0.031,-0.008
-4.578,1.911,-8.375,0.002,0.032,-0.021
-4.561,1.884,-8.394,-0.013,0.028,-0.035
-4.556,1.817,-8.392,-0.023,0.03,-0.037
-4.487,1.812,-8.459,-0.005,0.019,-0.027
-4.506,1.846,-8.394,-0.02,0.005,-0.031
-4.53,1.839,-8.408,-0.017,0.001,-0.037
-4.602,1.781,-8.375,-0.025,0.023,-0.054
-4.587,1.767,-8.411,-0.017,0.015,-0.029
-4.501,1.875,-8.406,-0.011,0.022,-0.009
-4.515,1.846,-8.418,-0.016,0.016,-0.021
-4.547,1.832,-8.423,-0.021,0.018,-0.032
-4.518,1.839,-8.459,-0.014,0.026,-0.02
-4.515,1.844,-8.406,-0.012,0.014,-0.019
-4.499,1.832,-8.428,-0.01,0.009,-0.018
-4.537,1.86,-8.411,-0.018,0.011,-0.025
-4.525,1.848,-8.399,-0.018,0.009,-0.019
-4.525,1.824,-8.432,-0.014,0.013,-0.023
-4.511,1.808,-8.432,-0.007,0.013,-0.015
-4.518,1.875,-8.444,0.006,0.003,-0.015
-4.566,1.937,-8.351,-0.008,-0.026,-0.062
-4.432,1.863,-8.471,0.011,0.09,-0.032
-4.379,1.93,-8.736,0.153,-0.044,-0.067
-4.602,1.477,-8.351,0.208,-0.264,-0.096
-4.81,1.118,-8.344,0.148,-0.112,0.013
-5.121,1.097,-8.215,0.08,-0.157,-0.001
-5.262,1.149,-8.133,0.032,-0.202,-0.003
-5.301,1.13,-8.049,0.042,-0.132,0.023
-5.363,1.082,-7.961,-0.001,-0.063,0.034
-5.488,1.14,-7.992,0.014,-0.046,0.009
-5.528,1.156,-7.93,0.005,-0.023,-0.018
-5.521,1.147,-7.875,-0.024,0.018,-0.027
-5.543,1.113,-7.963,-0.059,0.04,-0.019
-5.54,1.226,-7.956,-0.025,0.054,-0.022
-5.399,1.3,-8.102,0.006,0.002,-0.002
-5.411,1.195,-7.975,0.039,-0.034,-0.008
-5.499,1.188,-7.958,0.016,-0.015,-0.018
-5.595,1.173,-7.858,-0.022,0.016,-0.019
-5.569,1.195,-7.91,-0.031,0.019,-0.03
-5.578,1.113,-7.863,-0.04,0.021,-0.042
-5.507,1.156,-7.925,-0.06,0.05,-0.031
-5.425,1.223,-8.023,-0.065,0.068,-0.022
-5.432,1.262,-7.98,-0.033,0.025,-0.03
-5.471,1.221,-7.942,0.01,-0.009,-0.026
-5.476,1.159,-7.954,0.008,-0.001,-0.017
-5.476,1.228,-7.92,-0.012,0.011,-0.013
-5.495,1.164,-7.934,-0.024,0.021,-0.015
-5.476,1.199,-7.889,-0.013,0.008,-0.023
-5.43,1.24,-7.927,-0.022,0.026,-0.024
-5.409,1.228,-7.999,-0.045,0.062,-0.015
-5.389,1.343,-8.021,-0.044,0.044,-0.018
-5.413,1.235,-7.954,-0.005,0.001,-0.024
-5.435,1.264,-7.961,-0.018,0.022,-0.03
-5.392,1.312,-8.009,-0.022,0.014,-0.035
-5.404,1.302,-7.949,-0.039,0.036,-0.036
-5.42,1.211,-8.045,-0.018,-0.011,-0.051
-5.418,1.24,-7.966,0.002,0.001,-0.023
-5.387,1.255,-8.001,-0.031,0.03,-0.022
-5.341,1.36,-8.095,-0.009,0.008,-0.032
-5.476,1.073,-7.69,-0.078,0.204,0.027
-5.239,1.204,-8.049,-0.159,0.327,0.037
-4.911,1.585,-8.341,-0.153,0.262,0.009
-4.685,1.65,-8.413,-0.128,0.195,0.01
-4.515,1.769,-8.44,-0.147,0.165,0.032
-4.35,1.97,-8.564,-0.09,0.097,0.021
-4.386,1.958,-8.437,-0.083,0.05,-0.001
-4.427,1.99,-8.408,-0.084,0.075,0.007
-4.391,2.176,-8.396,-0.062,0.026,0.008
-4.228,1.99,-8.526,-0.058,0.032,0.025
-4.247,2.246,-8.485,-0.021,0.062,0.044
-4.175,2.349,-8.48,0.01,0.06,0.088
-4.07,2.358,-8.519,0.058,0.055,0.025
-4.051,2.078,-8.547,0.045,0.038,-0.005
-4.039,2.176,-8.598,0.086,0.043,0.0
-4.037,1.978,-8.693,0.074,0.047,0.017
-3.95,2.138,-8.772,0.015,-0.009,0.096
-4.058,2.26,-8.566,-0.013,-0.058,0.101
-4.027,2.255,-8.538,-0.052,-0.021,0.072
-4.032,2.358,-8.37,0.039,0.108,-0.004
-3.962,2.284,-8.844,-0.129,0.007,-0.018
-4.015,2.442,-8.538,-0.256,-0.069,-0.063
-4.049,2.622,-8.44,-0.222,-0.06,-0.088
-4.125,2.598,-8.315,-0.145,-0.038,-0.085
-4.271,2.799,-8.337,-0.089,-0.028,-0.034
-4.307,2.863,-8.231,-0.032,-0.011,-0.014
-4.3,2.854,-8.195,0.024,0.025,-0.015
-4.259,2.775,-8.308,0.066,0.035,-0.025
-4.252,2.708,-8.382,0.027,0.006,-0.016
-4.247,2.667,-8.327,-0.003,0.009,-0.021
-4.216,2.705,-8.358,0.005,0.01,-0.034
-4.25,2.631,-8.37,-0.015,-0.011,-0.042
-4.302,2.674,-8.341,-0.066,-0.023,-0.034
-4.343,2.686,-8.305,-0.041,-0.019,-0.019
-4.307,2.693,-8.313,-0.045,-0.021,-0.013
-4.35,2.808,-8.265,-0.054,-0.001,-0.033
-4.484,3.153,-8.159,-0.04,0.057,-0.048
-4.3,2.526,-8.303,-0.019,0.029,-0.043
-4.348,2.741,-8.305,-0.128,-0.023,-0.017
-4.405,2.856,-8.15,-0.115,-0.024,-0.038
-4.472,2.954,-8.104,0.015,-0.011,0.021
-4.381,3.031,-8.212,0.066,0.027,-0.033
-4.377,2.907,-8.179,0.033,0.03,0.006
-4.403,2.988,-8.116,0.07,0.013,0.036
